@timestamp,event.dataset,event.action,host.name,host.ip,user.name,source.ip,destination.ip,destination.port,url.full,process.name,process.command_line,file.path,file.hash.sha256,email.subject,raw,json
2024-11-21T10:15:05Z,network,http,SRV-WEB-01,10.10.8.21,iis_svc,203.0.113.77,10.10.8.21,443,https://srv-web-01.company.com/upload.aspx,,,,,,WAF: suspicious POST with multipart/form-data accepted,"{""@timestamp"": ""2024-11-21T10:15:05Z"", ""event"": {""dataset"": ""network"", ""action"": ""http"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""WAF: suspicious POST with multipart/form-data accepted"", ""host"": {""name"": ""SRV-WEB-01"", ""ip"": [""10.10.8.21""]}, ""user"": {""name"": ""iis_svc"", ""email"": null}, ""source"": {""ip"": ""203.0.113.77""}, ""destination"": {""ip"": ""10.10.8.21"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""protocol"": ""http"", ""bytes"": 3600}, ""http"": {""request"": {""method"": ""POST""}, ""response"": {""status_code"": 200}}, ""url"": {""full"": ""https://srv-web-01.company.com/upload.aspx""}, ""user_agent"": {""original"": ""Mozilla/5.0""}}"
2024-11-21T10:15:20Z,endpoint,file_write,SRV-WEB-01,10.10.8.21,iis_svc,,,,,,,C:\inetpub\wwwroot\aspnet_client\system_web\shell.aspx,9c8b7a6d5e4f3a2b1c0d9e8f7a6b5c4d3e2f1a0b9c8d7e6f5a4b3c2d1e0f9a8b,,IIS: file write under webroot (unexpected .aspx),"{""@timestamp"": ""2024-11-21T10:15:20Z"", ""event"": {""dataset"": ""endpoint"", ""action"": ""file_write"", ""kind"": ""event"", ""category"": [""file""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""IIS: file write under webroot (unexpected .aspx)"", ""host"": {""name"": ""SRV-WEB-01"", ""ip"": [""10.10.8.21""]}, ""user"": {""name"": ""iis_svc"", ""email"": null}, ""file"": {""path"": ""C:\\inetpub\\wwwroot\\aspnet_client\\system_web\\shell.aspx"", ""hash"": {""sha256"": ""9c8b7a6d5e4f3a2b1c0d9e8f7a6b5c4d3e2f1a0b9c8d7e6f5a4b3c2d1e0f9a8b""}}}"
2024-11-21T10:15:35Z,endpoint,process_start,SRV-WEB-01,10.10.8.21,iis_svc,,,,,cmd.exe,"cmd.exe /c ""whoami && ipconfig""",,,,EDR: w3wp spawned cmd.exe (webshell),"{""@timestamp"": ""2024-11-21T10:15:35Z"", ""event"": {""dataset"": ""endpoint"", ""action"": ""process_start"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""EDR: w3wp spawned cmd.exe (webshell)"", ""host"": {""name"": ""SRV-WEB-01"", ""ip"": [""10.10.8.21""]}, ""user"": {""name"": ""iis_svc"", ""email"": null}, ""process"": {""name"": ""cmd.exe"", ""pid"": 6120, ""parent"": {""name"": ""w3wp.exe"", ""pid"": 4200}, ""command_line"": ""cmd.exe /c \""whoami && ipconfig\""""}}"
2024-11-21T10:15:36Z,terminal,command,SRV-WEB-01,10.10.8.21,iis_svc,,,,,,,,,,"2024-11-21T10:15:36Z iis_svc@SRV-WEB-01$ whoami
examplecorp\iis_svc","{""@timestamp"": ""2024-11-21T10:15:36Z"", ""event"": {""dataset"": ""terminal"", ""action"": ""command"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""2024-11-21T10:15:36Z iis_svc@SRV-WEB-01$ whoami\nexamplecorp\\iis_svc"", ""host"": {""name"": ""SRV-WEB-01"", ""ip"": [""10.10.8.21""]}, ""user"": {""name"": ""iis_svc"", ""email"": null}, ""terminal"": {""command"": ""whoami"", ""output"": ""examplecorp\\iis_svc""}}"
2024-11-21T10:17:00Z,network,dns,SRV-WEB-01,10.10.8.21,iis_svc,10.10.8.21,,,,,,,,,DNS statics-cdn-assets.org -> 185.193.17.91 ttl=60,"{""@timestamp"": ""2024-11-21T10:17:00Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS statics-cdn-assets.org -> 185.193.17.91 ttl=60"", ""host"": {""name"": ""SRV-WEB-01"", ""ip"": [""10.10.8.21""]}, ""user"": {""name"": ""iis_svc"", ""email"": null}, ""source"": {""ip"": ""10.10.8.21""}, ""dns"": {""question"": {""name"": ""statics-cdn-assets.org""}, ""answers"": [{""data"": ""185.193.17.91"", ""ttl"": 60}]}}"
2024-11-21T10:18:00Z,network,flow,SRV-WEB-01,10.10.8.21,iis_svc,10.10.8.21,185.193.17.91,443,,,,,,,TLS beacon sni=statics-cdn-assets.org interval~45s,"{""@timestamp"": ""2024-11-21T10:18:00Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""TLS beacon sni=statics-cdn-assets.org interval~45s"", ""host"": {""name"": ""SRV-WEB-01"", ""ip"": [""10.10.8.21""]}, ""user"": {""name"": ""iis_svc"", ""email"": null}, ""source"": {""ip"": ""10.10.8.21""}, ""destination"": {""ip"": ""185.193.17.91"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 2000}}"
2024-11-21T10:18:45Z,network,flow,SRV-WEB-01,10.10.8.21,iis_svc,10.10.8.21,185.193.17.91,443,,,,,,,TLS beacon sni=statics-cdn-assets.org interval~45s,"{""@timestamp"": ""2024-11-21T10:18:45Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""TLS beacon sni=statics-cdn-assets.org interval~45s"", ""host"": {""name"": ""SRV-WEB-01"", ""ip"": [""10.10.8.21""]}, ""user"": {""name"": ""iis_svc"", ""email"": null}, ""source"": {""ip"": ""10.10.8.21""}, ""destination"": {""ip"": ""185.193.17.91"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 2000}}"
2024-11-21T10:19:30Z,network,flow,SRV-WEB-01,10.10.8.21,iis_svc,10.10.8.21,185.193.17.91,443,,,,,,,TLS beacon sni=statics-cdn-assets.org interval~45s,"{""@timestamp"": ""2024-11-21T10:19:30Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""TLS beacon sni=statics-cdn-assets.org interval~45s"", ""host"": {""name"": ""SRV-WEB-01"", ""ip"": [""10.10.8.21""]}, ""user"": {""name"": ""iis_svc"", ""email"": null}, ""source"": {""ip"": ""10.10.8.21""}, ""destination"": {""ip"": ""185.193.17.91"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 2000}}"
2024-11-21T10:20:15Z,network,flow,SRV-WEB-01,10.10.8.21,iis_svc,10.10.8.21,185.193.17.91,443,,,,,,,TLS beacon sni=statics-cdn-assets.org interval~45s,"{""@timestamp"": ""2024-11-21T10:20:15Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""TLS beacon sni=statics-cdn-assets.org interval~45s"", ""host"": {""name"": ""SRV-WEB-01"", ""ip"": [""10.10.8.21""]}, ""user"": {""name"": ""iis_svc"", ""email"": null}, ""source"": {""ip"": ""10.10.8.21""}, ""destination"": {""ip"": ""185.193.17.91"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 2000}}"
2024-11-21T10:21:00Z,network,flow,SRV-WEB-01,10.10.8.21,iis_svc,10.10.8.21,185.193.17.91,443,,,,,,,TLS beacon sni=statics-cdn-assets.org interval~45s,"{""@timestamp"": ""2024-11-21T10:21:00Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""TLS beacon sni=statics-cdn-assets.org interval~45s"", ""host"": {""name"": ""SRV-WEB-01"", ""ip"": [""10.10.8.21""]}, ""user"": {""name"": ""iis_svc"", ""email"": null}, ""source"": {""ip"": ""10.10.8.21""}, ""destination"": {""ip"": ""185.193.17.91"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 2000}}"
