@timestamp,event.dataset,event.action,host.name,host.ip,user.name,source.ip,destination.ip,destination.port,url.full,process.name,process.command_line,file.path,file.hash.sha256,email.subject,raw,json
2024-11-07T01:15:20Z,network,flow,SRV-FILE-02,10.10.6.18,filesvc,10.10.44.21,10.10.6.18,445,,,,,,,ZEek: SMB session from WKSTN-044 to file server at unusual hour,"{""@timestamp"": ""2024-11-07T01:15:20Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""ZEek: SMB session from WKSTN-044 to file server at unusual hour"", ""host"": {""name"": ""SRV-FILE-02"", ""ip"": [""10.10.6.18""]}, ""user"": {""name"": ""filesvc"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""destination"": {""ip"": ""10.10.6.18"", ""port"": 445}, ""network"": {""transport"": ""tcp"", ""bytes"": 7000}}"
2024-11-07T01:16:00Z,terminal,command,SRV-FILE-02,10.10.6.18,filesvc,,,,,,,,,,"2024-11-07T01:16:00Z filesvc@SRV-FILE-02$ dir D:\Shares\Finance\Q4
(output truncated)","{""@timestamp"": ""2024-11-07T01:16:00Z"", ""event"": {""dataset"": ""terminal"", ""action"": ""command"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""2024-11-07T01:16:00Z filesvc@SRV-FILE-02$ dir D:\\Shares\\Finance\\Q4\n(output truncated)"", ""host"": {""name"": ""SRV-FILE-02"", ""ip"": [""10.10.6.18""]}, ""user"": {""name"": ""filesvc"", ""email"": null}, ""terminal"": {""command"": ""dir D:\\Shares\\Finance\\Q4"", ""output"": ""(output truncated)""}}"
2024-11-07T01:16:00Z,network,dns,SRV-FILE-02,10.10.6.18,filesvc,10.10.6.18,,,,,,,,,DNS: query=officecdn.microsoft.com answer=13.107.6.152 ttl=300,"{""@timestamp"": ""2024-11-07T01:16:00Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=officecdn.microsoft.com answer=13.107.6.152 ttl=300"", ""host"": {""name"": ""SRV-FILE-02"", ""ip"": [""10.10.6.18""]}, ""user"": {""name"": ""filesvc"", ""email"": null}, ""source"": {""ip"": ""10.10.6.18""}, ""dns"": {""question"": {""name"": ""officecdn.microsoft.com""}, ""answers"": [{""data"": ""13.107.6.152"", ""ttl"": 300}]}}"
2024-11-07T01:16:04Z,network,flow,SRV-FILE-02,10.10.6.18,filesvc,10.10.6.18,13.107.6.152,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-07T01:16:04Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""SRV-FILE-02"", ""ip"": [""10.10.6.18""]}, ""user"": {""name"": ""filesvc"", ""email"": null}, ""source"": {""ip"": ""10.10.6.18""}, ""destination"": {""ip"": ""13.107.6.152"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 17108}}"
2024-11-07T01:16:17Z,network,dns,SRV-FILE-02,10.10.6.18,filesvc,10.10.6.18,,,,,,,,,DNS: query=ctldl.windowsupdate.com answer=13.107.4.50 ttl=300,"{""@timestamp"": ""2024-11-07T01:16:17Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=ctldl.windowsupdate.com answer=13.107.4.50 ttl=300"", ""host"": {""name"": ""SRV-FILE-02"", ""ip"": [""10.10.6.18""]}, ""user"": {""name"": ""filesvc"", ""email"": null}, ""source"": {""ip"": ""10.10.6.18""}, ""dns"": {""question"": {""name"": ""ctldl.windowsupdate.com""}, ""answers"": [{""data"": ""13.107.4.50"", ""ttl"": 300}]}}"
2024-11-07T01:16:21Z,network,flow,SRV-FILE-02,10.10.6.18,filesvc,10.10.6.18,13.107.4.50,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-07T01:16:21Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""SRV-FILE-02"", ""ip"": [""10.10.6.18""]}, ""user"": {""name"": ""filesvc"", ""email"": null}, ""source"": {""ip"": ""10.10.6.18""}, ""destination"": {""ip"": ""13.107.4.50"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 18103}}"
2024-11-07T01:16:34Z,network,dns,SRV-FILE-02,10.10.6.18,filesvc,10.10.6.18,,,,,,,,,DNS: query=login.microsoftonline.com answer=20.190.155.134 ttl=300,"{""@timestamp"": ""2024-11-07T01:16:34Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=login.microsoftonline.com answer=20.190.155.134 ttl=300"", ""host"": {""name"": ""SRV-FILE-02"", ""ip"": [""10.10.6.18""]}, ""user"": {""name"": ""filesvc"", ""email"": null}, ""source"": {""ip"": ""10.10.6.18""}, ""dns"": {""question"": {""name"": ""login.microsoftonline.com""}, ""answers"": [{""data"": ""20.190.155.134"", ""ttl"": 300}]}}"
2024-11-07T01:16:38Z,network,flow,SRV-FILE-02,10.10.6.18,filesvc,10.10.6.18,20.190.155.134,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-07T01:16:38Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""SRV-FILE-02"", ""ip"": [""10.10.6.18""]}, ""user"": {""name"": ""filesvc"", ""email"": null}, ""source"": {""ip"": ""10.10.6.18""}, ""destination"": {""ip"": ""20.190.155.134"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 19699}}"
2024-11-07T01:16:51Z,network,dns,SRV-FILE-02,10.10.6.18,filesvc,10.10.6.18,,,,,,,,,DNS: query=clients2.google.com answer=142.250.74.78 ttl=300,"{""@timestamp"": ""2024-11-07T01:16:51Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=clients2.google.com answer=142.250.74.78 ttl=300"", ""host"": {""name"": ""SRV-FILE-02"", ""ip"": [""10.10.6.18""]}, ""user"": {""name"": ""filesvc"", ""email"": null}, ""source"": {""ip"": ""10.10.6.18""}, ""dns"": {""question"": {""name"": ""clients2.google.com""}, ""answers"": [{""data"": ""142.250.74.78"", ""ttl"": 300}]}}"
2024-11-07T01:16:55Z,network,flow,SRV-FILE-02,10.10.6.18,filesvc,10.10.6.18,142.250.74.78,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-07T01:16:55Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""SRV-FILE-02"", ""ip"": [""10.10.6.18""]}, ""user"": {""name"": ""filesvc"", ""email"": null}, ""source"": {""ip"": ""10.10.6.18""}, ""destination"": {""ip"": ""142.250.74.78"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 9249}}"
