@timestamp,event.dataset,event.action,host.name,host.ip,user.name,source.ip,destination.ip,destination.port,url.full,process.name,process.command_line,file.path,file.hash.sha256,email.subject,raw,json
2024-11-03T09:01:00Z,email,delivered,,,mturner,,,,https://okta-security-login.com/verify,,,,,Action Required: Verify New Sign-In,SMTP: SPF=fail DKIM=none DMARC=fail; lookalike Okta portal link.,"{""@timestamp"": ""2024-11-03T09:01:00Z"", ""event"": {""dataset"": ""email"", ""action"": ""delivered"", ""kind"": ""event"", ""category"": [""email""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""SMTP: SPF=fail DKIM=none DMARC=fail; lookalike Okta portal link."", ""user"": {""name"": ""mturner"", ""email"": null}, ""email"": {""from"": {""address"": [""security@okta-alerts.com""]}, ""to"": {""address"": [""mturner@company.com""]}, ""subject"": ""Action Required: Verify New Sign-In"", ""message_id"": ""<20241103.090001.77881@okta-alerts.com>"", ""urls"": [""https://okta-security-login.com/verify""], ""headers"": {""spf"": ""fail"", ""dkim"": ""none"", ""dmarc"": ""fail""}}, ""url"": {""full"": ""https://okta-security-login.com/verify""}}"
2024-11-03T09:01:00Z,network,dns,WKSTN-044,10.10.44.21,mturner,10.10.44.21,,,,,,,,,DNS: query=officecdn.microsoft.com answer=13.107.6.152 ttl=300,"{""@timestamp"": ""2024-11-03T09:01:00Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=officecdn.microsoft.com answer=13.107.6.152 ttl=300"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""dns"": {""question"": {""name"": ""officecdn.microsoft.com""}, ""answers"": [{""data"": ""13.107.6.152"", ""ttl"": 300}]}}"
2024-11-03T09:01:04Z,network,flow,WKSTN-044,10.10.44.21,mturner,10.10.44.21,13.107.6.152,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-03T09:01:04Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""destination"": {""ip"": ""13.107.6.152"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 8197}}"
2024-11-03T09:01:17Z,network,dns,WKSTN-044,10.10.44.21,mturner,10.10.44.21,,,,,,,,,DNS: query=ctldl.windowsupdate.com answer=13.107.4.50 ttl=300,"{""@timestamp"": ""2024-11-03T09:01:17Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=ctldl.windowsupdate.com answer=13.107.4.50 ttl=300"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""dns"": {""question"": {""name"": ""ctldl.windowsupdate.com""}, ""answers"": [{""data"": ""13.107.4.50"", ""ttl"": 300}]}}"
2024-11-03T09:01:21Z,network,flow,WKSTN-044,10.10.44.21,mturner,10.10.44.21,13.107.4.50,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-03T09:01:21Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""destination"": {""ip"": ""13.107.4.50"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 20841}}"
2024-11-03T09:01:34Z,network,dns,WKSTN-044,10.10.44.21,mturner,10.10.44.21,,,,,,,,,DNS: query=login.microsoftonline.com answer=20.190.155.134 ttl=300,"{""@timestamp"": ""2024-11-03T09:01:34Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=login.microsoftonline.com answer=20.190.155.134 ttl=300"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""dns"": {""question"": {""name"": ""login.microsoftonline.com""}, ""answers"": [{""data"": ""20.190.155.134"", ""ttl"": 300}]}}"
2024-11-03T09:01:38Z,network,flow,WKSTN-044,10.10.44.21,mturner,10.10.44.21,20.190.155.134,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-03T09:01:38Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""destination"": {""ip"": ""20.190.155.134"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 22215}}"
2024-11-03T09:01:51Z,network,dns,WKSTN-044,10.10.44.21,mturner,10.10.44.21,,,,,,,,,DNS: query=clients2.google.com answer=142.250.74.78 ttl=300,"{""@timestamp"": ""2024-11-03T09:01:51Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=clients2.google.com answer=142.250.74.78 ttl=300"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""dns"": {""question"": {""name"": ""clients2.google.com""}, ""answers"": [{""data"": ""142.250.74.78"", ""ttl"": 300}]}}"
2024-11-03T09:01:55Z,network,flow,WKSTN-044,10.10.44.21,mturner,10.10.44.21,142.250.74.78,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-03T09:01:55Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""destination"": {""ip"": ""142.250.74.78"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 18153}}"
2024-11-03T09:02:08Z,network,dns,WKSTN-044,10.10.44.21,mturner,10.10.44.21,,,,,,,,,DNS: query=dl.delivery.mp.microsoft.com answer=13.107.246.70 ttl=300,"{""@timestamp"": ""2024-11-03T09:02:08Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=dl.delivery.mp.microsoft.com answer=13.107.246.70 ttl=300"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""dns"": {""question"": {""name"": ""dl.delivery.mp.microsoft.com""}, ""answers"": [{""data"": ""13.107.246.70"", ""ttl"": 300}]}}"
2024-11-03T09:02:12Z,network,flow,WKSTN-044,10.10.44.21,mturner,10.10.44.21,13.107.246.70,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-03T09:02:12Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""destination"": {""ip"": ""13.107.246.70"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 11754}}"
