@timestamp,event.dataset,event.action,host.name,host.ip,user.name,source.ip,destination.ip,destination.port,url.full,process.name,process.command_line,file.path,file.hash.sha256,email.subject,raw,json
2024-11-09T10:11:00Z,email,delivered,,,mturner,,,,https://login.microsoftonline.com/consent,,,,,Document shared: Board Pack (view access),O365: SharePoint notification email delivered; link leads to OAuth consent.,"{""@timestamp"": ""2024-11-09T10:11:00Z"", ""event"": {""dataset"": ""email"", ""action"": ""delivered"", ""kind"": ""event"", ""category"": [""email""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""O365: SharePoint notification email delivered; link leads to OAuth consent."", ""user"": {""name"": ""mturner"", ""email"": null}, ""email"": {""from"": {""address"": [""sharepoint@company.com""]}, ""to"": {""address"": [""mturner@company.com""]}, ""subject"": ""Document shared: Board Pack (view access)"", ""message_id"": ""<20241109.101001.66220@company.com>"", ""urls"": [""https://login.microsoftonline.com/consent""], ""headers"": {""spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass""}}, ""url"": {""full"": ""https://login.microsoftonline.com/consent""}}"
2024-11-09T10:11:00Z,network,dns,WKSTN-044,10.10.44.21,mturner,10.10.44.21,,,,,,,,,DNS: query=officecdn.microsoft.com answer=13.107.6.152 ttl=300,"{""@timestamp"": ""2024-11-09T10:11:00Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=officecdn.microsoft.com answer=13.107.6.152 ttl=300"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""dns"": {""question"": {""name"": ""officecdn.microsoft.com""}, ""answers"": [{""data"": ""13.107.6.152"", ""ttl"": 300}]}}"
2024-11-09T10:11:04Z,network,flow,WKSTN-044,10.10.44.21,mturner,10.10.44.21,13.107.6.152,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-09T10:11:04Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""destination"": {""ip"": ""13.107.6.152"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 6866}}"
2024-11-09T10:11:17Z,network,dns,WKSTN-044,10.10.44.21,mturner,10.10.44.21,,,,,,,,,DNS: query=ctldl.windowsupdate.com answer=13.107.4.50 ttl=300,"{""@timestamp"": ""2024-11-09T10:11:17Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=ctldl.windowsupdate.com answer=13.107.4.50 ttl=300"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""dns"": {""question"": {""name"": ""ctldl.windowsupdate.com""}, ""answers"": [{""data"": ""13.107.4.50"", ""ttl"": 300}]}}"
2024-11-09T10:11:21Z,network,flow,WKSTN-044,10.10.44.21,mturner,10.10.44.21,13.107.4.50,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-09T10:11:21Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""destination"": {""ip"": ""13.107.4.50"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 20978}}"
2024-11-09T10:11:34Z,network,dns,WKSTN-044,10.10.44.21,mturner,10.10.44.21,,,,,,,,,DNS: query=login.microsoftonline.com answer=20.190.155.134 ttl=300,"{""@timestamp"": ""2024-11-09T10:11:34Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=login.microsoftonline.com answer=20.190.155.134 ttl=300"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""dns"": {""question"": {""name"": ""login.microsoftonline.com""}, ""answers"": [{""data"": ""20.190.155.134"", ""ttl"": 300}]}}"
2024-11-09T10:11:38Z,network,flow,WKSTN-044,10.10.44.21,mturner,10.10.44.21,20.190.155.134,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-09T10:11:38Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""destination"": {""ip"": ""20.190.155.134"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 10686}}"
2024-11-09T10:11:51Z,network,dns,WKSTN-044,10.10.44.21,mturner,10.10.44.21,,,,,,,,,DNS: query=clients2.google.com answer=142.250.74.78 ttl=300,"{""@timestamp"": ""2024-11-09T10:11:51Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=clients2.google.com answer=142.250.74.78 ttl=300"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""dns"": {""question"": {""name"": ""clients2.google.com""}, ""answers"": [{""data"": ""142.250.74.78"", ""ttl"": 300}]}}"
2024-11-09T10:11:55Z,network,flow,WKSTN-044,10.10.44.21,mturner,10.10.44.21,142.250.74.78,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-09T10:11:55Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""destination"": {""ip"": ""142.250.74.78"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 10154}}"
2024-11-09T10:12:00Z,email,url_clicked,,,mturner,,,,https://login.microsoftonline.com/consent,,,,,Document shared: Board Pack (view access),User clicked SharePoint link (redirect to OAuth consent).,"{""@timestamp"": ""2024-11-09T10:12:00Z"", ""event"": {""dataset"": ""email"", ""action"": ""url_clicked"", ""kind"": ""event"", ""category"": [""email""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""User clicked SharePoint link (redirect to OAuth consent)."", ""user"": {""name"": ""mturner"", ""email"": null}, ""email"": {""from"": {""address"": [""sharepoint@company.com""]}, ""to"": {""address"": [""mturner@company.com""]}, ""subject"": ""Document shared: Board Pack (view access)"", ""message_id"": ""<20241109.101001.66220@company.com>"", ""urls"": [""https://login.microsoftonline.com/consent""]}, ""url"": {""full"": ""https://login.microsoftonline.com/consent""}}"
2024-11-09T10:12:08Z,network,dns,WKSTN-044,10.10.44.21,mturner,10.10.44.21,,,,,,,,,DNS: query=dl.delivery.mp.microsoft.com answer=13.107.246.70 ttl=300,"{""@timestamp"": ""2024-11-09T10:12:08Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=dl.delivery.mp.microsoft.com answer=13.107.246.70 ttl=300"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""dns"": {""question"": {""name"": ""dl.delivery.mp.microsoft.com""}, ""answers"": [{""data"": ""13.107.246.70"", ""ttl"": 300}]}}"
2024-11-09T10:12:11Z,network,dns,WKSTN-044,10.10.44.21,mturner,10.10.44.21,,,,,,,,,DNS browse company.sharepoint.com->13.107.136.9,"{""@timestamp"": ""2024-11-09T10:12:11Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS browse company.sharepoint.com->13.107.136.9"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""dns"": {""question"": {""name"": ""company.sharepoint.com""}, ""answers"": [{""data"": ""13.107.136.9"", ""ttl"": 60}]}}"
2024-11-09T10:12:12Z,network,flow,WKSTN-044,10.10.44.21,mturner,10.10.44.21,13.107.246.70,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-09T10:12:12Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""destination"": {""ip"": ""13.107.246.70"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 14357}}"
2024-11-09T10:12:13Z,network,http,WKSTN-044,10.10.44.21,mturner,10.10.44.21,13.107.136.9,443,https://company.sharepoint.com/assets/app.js,,,,,,PROXY: mturner visited https://company.sharepoint.com/assets/app.js,"{""@timestamp"": ""2024-11-09T10:12:13Z"", ""event"": {""dataset"": ""network"", ""action"": ""http"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""PROXY: mturner visited https://company.sharepoint.com/assets/app.js"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""destination"": {""ip"": ""13.107.136.9"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""protocol"": ""http"", ""bytes"": 15570}, ""http"": {""request"": {""method"": ""GET"", ""referrer"": ""-""}, ""response"": {""status_code"": 200}}, ""url"": {""full"": ""https://company.sharepoint.com/assets/app.js""}, ""user_agent"": {""original"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36""}}"
2024-11-09T10:12:25Z,network,dns,WKSTN-044,10.10.44.21,mturner,10.10.44.21,,,,,,,,,DNS: query=ocsp.digicert.com answer=93.184.220.29 ttl=300,"{""@timestamp"": ""2024-11-09T10:12:25Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=ocsp.digicert.com answer=93.184.220.29 ttl=300"", ""host"": {""name"": ""WKSTN-044"", ""ip"": [""10.10.44.21""]}, ""user"": {""name"": ""mturner"", ""email"": null}, ""source"": {""ip"": ""10.10.44.21""}, ""dns"": {""question"": {""name"": ""ocsp.digicert.com""}, ""answers"": [{""data"": ""93.184.220.29"", ""ttl"": 300}]}}"
