@timestamp,event.dataset,event.action,host.name,host.ip,user.name,source.ip,destination.ip,destination.port,url.full,process.name,process.command_line,file.path,file.hash.sha256,email.subject,raw,json
2024-11-06T20:05:12Z,endpoint,process_start,WKSTN-031,10.10.31.19,bchan,,,,,winword.exe,WINWORD.EXE /n invoice.docm,,,,Sysmon EID=1 Image=winword.exe ParentImage=explorer.exe CommandLine=WINWORD.EXE /n invoice.docm,"{""@timestamp"": ""2024-11-06T20:05:12Z"", ""event"": {""dataset"": ""endpoint"", ""action"": ""process_start"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""Sysmon EID=1 Image=winword.exe ParentImage=explorer.exe CommandLine=WINWORD.EXE /n invoice.docm"", ""host"": {""name"": ""WKSTN-031"", ""ip"": [""10.10.31.19""]}, ""user"": {""name"": ""bchan"", ""email"": null}, ""process"": {""name"": ""winword.exe"", ""pid"": 2100, ""parent"": {""name"": ""explorer.exe"", ""pid"": 1500}, ""command_line"": ""WINWORD.EXE /n invoice.docm""}}"
2024-11-06T20:05:25Z,endpoint,process_start,WKSTN-031,10.10.31.19,bchan,,,,,cmd.exe,"cmd.exe /c ""whoami && ipconfig /all""",,,,Sysmon EID=1 Image=cmd.exe ParentImage=winword.exe CommandLine=cmd.exe /c whoami,"{""@timestamp"": ""2024-11-06T20:05:25Z"", ""event"": {""dataset"": ""endpoint"", ""action"": ""process_start"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""Sysmon EID=1 Image=cmd.exe ParentImage=winword.exe CommandLine=cmd.exe /c whoami"", ""host"": {""name"": ""WKSTN-031"", ""ip"": [""10.10.31.19""]}, ""user"": {""name"": ""bchan"", ""email"": null}, ""process"": {""name"": ""cmd.exe"", ""pid"": 2210, ""parent"": {""name"": ""winword.exe"", ""pid"": 2100}, ""command_line"": ""cmd.exe /c \""whoami && ipconfig /all\""""}}"
2024-11-06T20:05:26Z,terminal,command,WKSTN-031,10.10.31.19,bchan,,,,,,,,,,"2024-11-06T20:05:26Z bchan@WKSTN-031$ whoami
examplecorp\bchan","{""@timestamp"": ""2024-11-06T20:05:26Z"", ""event"": {""dataset"": ""terminal"", ""action"": ""command"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""2024-11-06T20:05:26Z bchan@WKSTN-031$ whoami\nexamplecorp\\bchan"", ""host"": {""name"": ""WKSTN-031"", ""ip"": [""10.10.31.19""]}, ""user"": {""name"": ""bchan"", ""email"": null}, ""terminal"": {""command"": ""whoami"", ""output"": ""examplecorp\\bchan""}}"
2024-11-06T20:05:28Z,terminal,command,WKSTN-031,10.10.31.19,bchan,,,,,,,,,,"2024-11-06T20:05:28Z bchan@WKSTN-031$ ipconfig /all
IPv4 Address. . . . . . : 10.10.31.19","{""@timestamp"": ""2024-11-06T20:05:28Z"", ""event"": {""dataset"": ""terminal"", ""action"": ""command"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""2024-11-06T20:05:28Z bchan@WKSTN-031$ ipconfig /all\nIPv4 Address. . . . . . : 10.10.31.19"", ""host"": {""name"": ""WKSTN-031"", ""ip"": [""10.10.31.19""]}, ""user"": {""name"": ""bchan"", ""email"": null}, ""terminal"": {""command"": ""ipconfig /all"", ""output"": ""IPv4 Address. . . . . . : 10.10.31.19""}}"
2024-11-06T20:07:00Z,endpoint,process_start,WKSTN-031,10.10.31.19,bchan,,,,,powershell.exe,"powershell.exe -NoP -W Hidden ""Get-ChildItem Env: | Out-String""",,,,EDR: suspicious PowerShell env enumeration,"{""@timestamp"": ""2024-11-06T20:07:00Z"", ""event"": {""dataset"": ""endpoint"", ""action"": ""process_start"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""EDR: suspicious PowerShell env enumeration"", ""host"": {""name"": ""WKSTN-031"", ""ip"": [""10.10.31.19""]}, ""user"": {""name"": ""bchan"", ""email"": null}, ""process"": {""name"": ""powershell.exe"", ""pid"": 2330, ""parent"": {""name"": ""cmd.exe"", ""pid"": 2210}, ""command_line"": ""powershell.exe -NoP -W Hidden \""Get-ChildItem Env: | Out-String\""""}}"
2024-11-06T20:07:26Z,terminal,command,WKSTN-031,10.10.31.19,bchan,,,,,,,,,,"2024-11-06T20:07:26Z bchan@WKSTN-031$ net view /domain
(output truncated)","{""@timestamp"": ""2024-11-06T20:07:26Z"", ""event"": {""dataset"": ""terminal"", ""action"": ""command"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""2024-11-06T20:07:26Z bchan@WKSTN-031$ net view /domain\n(output truncated)"", ""host"": {""name"": ""WKSTN-031"", ""ip"": [""10.10.31.19""]}, ""user"": {""name"": ""bchan"", ""email"": null}, ""terminal"": {""command"": ""net view /domain"", ""output"": ""(output truncated)""}}"
2024-11-06T20:07:20Z,terminal,command,WKSTN-031,10.10.31.19,bchan,,,,,,,,,,"2024-11-06T20:07:20Z bchan@WKSTN-031$ net group ""Domain Admins"" /domain
(output truncated)","{""@timestamp"": ""2024-11-06T20:07:20Z"", ""event"": {""dataset"": ""terminal"", ""action"": ""command"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""2024-11-06T20:07:20Z bchan@WKSTN-031$ net group \""Domain Admins\"" /domain\n(output truncated)"", ""host"": {""name"": ""WKSTN-031"", ""ip"": [""10.10.31.19""]}, ""user"": {""name"": ""bchan"", ""email"": null}, ""terminal"": {""command"": ""net group \""Domain Admins\"" /domain"", ""output"": ""(output truncated)""}}"
2024-11-06T20:07:38Z,terminal,command,WKSTN-031,10.10.31.19,bchan,,,,,,,,,,"2024-11-06T20:07:38Z bchan@WKSTN-031$ nltest /dclist:examplecorp
(output truncated)","{""@timestamp"": ""2024-11-06T20:07:38Z"", ""event"": {""dataset"": ""terminal"", ""action"": ""command"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""2024-11-06T20:07:38Z bchan@WKSTN-031$ nltest /dclist:examplecorp\n(output truncated)"", ""host"": {""name"": ""WKSTN-031"", ""ip"": [""10.10.31.19""]}, ""user"": {""name"": ""bchan"", ""email"": null}, ""terminal"": {""command"": ""nltest /dclist:examplecorp"", ""output"": ""(output truncated)""}}"
2024-11-06T20:09:00Z,network,flow,WKSTN-031,10.10.31.19,bchan,10.10.31.19,10.10.5.10,445,,,,,,,ZEek conn.log: id.orig_h=10.10.31.19 id.resp_h=10.10.5.10 id.resp_p=445 proto=tcp service=smb,"{""@timestamp"": ""2024-11-06T20:09:00Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""ZEek conn.log: id.orig_h=10.10.31.19 id.resp_h=10.10.5.10 id.resp_p=445 proto=tcp service=smb"", ""host"": {""name"": ""WKSTN-031"", ""ip"": [""10.10.31.19""]}, ""user"": {""name"": ""bchan"", ""email"": null}, ""source"": {""ip"": ""10.10.31.19""}, ""destination"": {""ip"": ""10.10.5.10"", ""port"": 445}, ""network"": {""transport"": ""tcp"", ""bytes"": 6144}}"
2024-11-06T20:09:10Z,endpoint,process_start,WKSTN-031,10.10.31.19,bchan,,,,,psexec.exe,psexec.exe \\SRV-FILE-01 -u EXAMPLECORP\svc_backup -p ******** cmd.exe /c whoami,,,,EDR: Tool execution psexec.exe,"{""@timestamp"": ""2024-11-06T20:09:10Z"", ""event"": {""dataset"": ""endpoint"", ""action"": ""process_start"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""EDR: Tool execution psexec.exe"", ""host"": {""name"": ""WKSTN-031"", ""ip"": [""10.10.31.19""]}, ""user"": {""name"": ""bchan"", ""email"": null}, ""process"": {""name"": ""psexec.exe"", ""pid"": 2501, ""parent"": {""name"": ""cmd.exe"", ""pid"": 2210}, ""command_line"": ""psexec.exe \\\\SRV-FILE-01 -u EXAMPLECORP\\svc_backup -p ******** cmd.exe /c whoami""}}"
