@timestamp,event.dataset,event.action,host.name,host.ip,user.name,source.ip,destination.ip,destination.port,url.full,process.name,process.command_line,file.path,file.hash.sha256,email.subject,raw,json
2024-11-05T14:31:00Z,email,delivered,,,dlee,,,,https://invoices-portal-secure.com/view,,,,,RE: Invoice Q4 - updated details,O365: internal-looking invoice thread; HTML attachment present.,"{""@timestamp"": ""2024-11-05T14:31:00Z"", ""event"": {""dataset"": ""email"", ""action"": ""delivered"", ""kind"": ""event"", ""category"": [""email""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""O365: internal-looking invoice thread; HTML attachment present."", ""user"": {""name"": ""dlee"", ""email"": null}, ""email"": {""from"": {""address"": [""ap@company.com""]}, ""to"": {""address"": [""dlee@company.com""]}, ""subject"": ""RE: Invoice Q4 - updated details"", ""message_id"": ""<20241105.143001.31220@company.com>"", ""urls"": [""https://invoices-portal-secure.com/view""], ""attachments"": [{""file"": {""name"": ""Invoice_Q4.html"", ""hash"": {""sha256"": ""fe35e691e6b7a18883eb1c3bedf68b53322858e4d5287828e34ec5b71455f45e""}}}], ""headers"": {""spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass""}}, ""url"": {""full"": ""https://invoices-portal-secure.com/view""}}"
2024-11-05T14:31:00Z,network,dns,WKSTN-051,10.10.51.33,dlee,10.10.51.33,,,,,,,,,DNS: query=officecdn.microsoft.com answer=13.107.6.152 ttl=300,"{""@timestamp"": ""2024-11-05T14:31:00Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=officecdn.microsoft.com answer=13.107.6.152 ttl=300"", ""host"": {""name"": ""WKSTN-051"", ""ip"": [""10.10.51.33""]}, ""user"": {""name"": ""dlee"", ""email"": null}, ""source"": {""ip"": ""10.10.51.33""}, ""dns"": {""question"": {""name"": ""officecdn.microsoft.com""}, ""answers"": [{""data"": ""13.107.6.152"", ""ttl"": 300}]}}"
2024-11-05T14:31:04Z,network,flow,WKSTN-051,10.10.51.33,dlee,10.10.51.33,13.107.6.152,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-05T14:31:04Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""WKSTN-051"", ""ip"": [""10.10.51.33""]}, ""user"": {""name"": ""dlee"", ""email"": null}, ""source"": {""ip"": ""10.10.51.33""}, ""destination"": {""ip"": ""13.107.6.152"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 16836}}"
2024-11-05T14:31:17Z,network,dns,WKSTN-051,10.10.51.33,dlee,10.10.51.33,,,,,,,,,DNS: query=ctldl.windowsupdate.com answer=13.107.4.50 ttl=300,"{""@timestamp"": ""2024-11-05T14:31:17Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=ctldl.windowsupdate.com answer=13.107.4.50 ttl=300"", ""host"": {""name"": ""WKSTN-051"", ""ip"": [""10.10.51.33""]}, ""user"": {""name"": ""dlee"", ""email"": null}, ""source"": {""ip"": ""10.10.51.33""}, ""dns"": {""question"": {""name"": ""ctldl.windowsupdate.com""}, ""answers"": [{""data"": ""13.107.4.50"", ""ttl"": 300}]}}"
2024-11-05T14:31:21Z,network,flow,WKSTN-051,10.10.51.33,dlee,10.10.51.33,13.107.4.50,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-05T14:31:21Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""WKSTN-051"", ""ip"": [""10.10.51.33""]}, ""user"": {""name"": ""dlee"", ""email"": null}, ""source"": {""ip"": ""10.10.51.33""}, ""destination"": {""ip"": ""13.107.4.50"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 13166}}"
2024-11-05T14:31:34Z,network,dns,WKSTN-051,10.10.51.33,dlee,10.10.51.33,,,,,,,,,DNS: query=login.microsoftonline.com answer=20.190.155.134 ttl=300,"{""@timestamp"": ""2024-11-05T14:31:34Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=login.microsoftonline.com answer=20.190.155.134 ttl=300"", ""host"": {""name"": ""WKSTN-051"", ""ip"": [""10.10.51.33""]}, ""user"": {""name"": ""dlee"", ""email"": null}, ""source"": {""ip"": ""10.10.51.33""}, ""dns"": {""question"": {""name"": ""login.microsoftonline.com""}, ""answers"": [{""data"": ""20.190.155.134"", ""ttl"": 300}]}}"
2024-11-05T14:31:38Z,network,flow,WKSTN-051,10.10.51.33,dlee,10.10.51.33,20.190.155.134,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-05T14:31:38Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""WKSTN-051"", ""ip"": [""10.10.51.33""]}, ""user"": {""name"": ""dlee"", ""email"": null}, ""source"": {""ip"": ""10.10.51.33""}, ""destination"": {""ip"": ""20.190.155.134"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 12551}}"
2024-11-05T14:31:51Z,network,dns,WKSTN-051,10.10.51.33,dlee,10.10.51.33,,,,,,,,,DNS: query=clients2.google.com answer=142.250.74.78 ttl=300,"{""@timestamp"": ""2024-11-05T14:31:51Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=clients2.google.com answer=142.250.74.78 ttl=300"", ""host"": {""name"": ""WKSTN-051"", ""ip"": [""10.10.51.33""]}, ""user"": {""name"": ""dlee"", ""email"": null}, ""source"": {""ip"": ""10.10.51.33""}, ""dns"": {""question"": {""name"": ""clients2.google.com""}, ""answers"": [{""data"": ""142.250.74.78"", ""ttl"": 300}]}}"
2024-11-05T14:31:55Z,network,flow,WKSTN-051,10.10.51.33,dlee,10.10.51.33,142.250.74.78,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-05T14:31:55Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""WKSTN-051"", ""ip"": [""10.10.51.33""]}, ""user"": {""name"": ""dlee"", ""email"": null}, ""source"": {""ip"": ""10.10.51.33""}, ""destination"": {""ip"": ""142.250.74.78"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 9893}}"
2024-11-05T14:32:08Z,network,dns,WKSTN-051,10.10.51.33,dlee,10.10.51.33,,,,,,,,,DNS: query=dl.delivery.mp.microsoft.com answer=13.107.246.70 ttl=300,"{""@timestamp"": ""2024-11-05T14:32:08Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=dl.delivery.mp.microsoft.com answer=13.107.246.70 ttl=300"", ""host"": {""name"": ""WKSTN-051"", ""ip"": [""10.10.51.33""]}, ""user"": {""name"": ""dlee"", ""email"": null}, ""source"": {""ip"": ""10.10.51.33""}, ""dns"": {""question"": {""name"": ""dl.delivery.mp.microsoft.com""}, ""answers"": [{""data"": ""13.107.246.70"", ""ttl"": 300}]}}"
2024-11-05T14:32:12Z,network,flow,WKSTN-051,10.10.51.33,dlee,10.10.51.33,13.107.246.70,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-05T14:32:12Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""WKSTN-051"", ""ip"": [""10.10.51.33""]}, ""user"": {""name"": ""dlee"", ""email"": null}, ""source"": {""ip"": ""10.10.51.33""}, ""destination"": {""ip"": ""13.107.246.70"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 7996}}"
2024-11-05T14:32:25Z,network,dns,WKSTN-051,10.10.51.33,dlee,10.10.51.33,,,,,,,,,DNS: query=ocsp.digicert.com answer=93.184.220.29 ttl=300,"{""@timestamp"": ""2024-11-05T14:32:25Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS: query=ocsp.digicert.com answer=93.184.220.29 ttl=300"", ""host"": {""name"": ""WKSTN-051"", ""ip"": [""10.10.51.33""]}, ""user"": {""name"": ""dlee"", ""email"": null}, ""source"": {""ip"": ""10.10.51.33""}, ""dns"": {""question"": {""name"": ""ocsp.digicert.com""}, ""answers"": [{""data"": ""93.184.220.29"", ""ttl"": 300}]}}"
2024-11-05T14:32:29Z,network,flow,WKSTN-051,10.10.51.33,dlee,10.10.51.33,93.184.220.29,443,,,,,,,FLOW: benign TLS traffic,"{""@timestamp"": ""2024-11-05T14:32:29Z"", ""event"": {""dataset"": ""network"", ""action"": ""flow"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""FLOW: benign TLS traffic"", ""host"": {""name"": ""WKSTN-051"", ""ip"": [""10.10.51.33""]}, ""user"": {""name"": ""dlee"", ""email"": null}, ""source"": {""ip"": ""10.10.51.33""}, ""destination"": {""ip"": ""93.184.220.29"", ""port"": 443}, ""network"": {""transport"": ""tcp"", ""bytes"": 16662}}"
2024-11-05T14:33:00Z,email,attachment_opened,,,dlee,,,,,,,,,RE: Invoice Q4 - updated details,User opened Invoice_Q4.html (HTML smuggling).,"{""@timestamp"": ""2024-11-05T14:33:00Z"", ""event"": {""dataset"": ""email"", ""action"": ""attachment_opened"", ""kind"": ""event"", ""category"": [""email""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""User opened Invoice_Q4.html (HTML smuggling)."", ""user"": {""name"": ""dlee"", ""email"": null}, ""email"": {""from"": {""address"": [""ap@company.com""]}, ""to"": {""address"": [""dlee@company.com""]}, ""subject"": ""RE: Invoice Q4 - updated details"", ""message_id"": ""<20241105.143001.31220@company.com>""}}"
2024-11-05T14:33:15Z,network,dns,WKSTN-051,10.10.51.33,dlee,10.10.51.33,,,,,,,,,DNS browse graph.microsoft.com->20.190.160.10,"{""@timestamp"": ""2024-11-05T14:33:15Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS browse graph.microsoft.com->20.190.160.10"", ""host"": {""name"": ""WKSTN-051"", ""ip"": [""10.10.51.33""]}, ""user"": {""name"": ""dlee"", ""email"": null}, ""source"": {""ip"": ""10.10.51.33""}, ""dns"": {""question"": {""name"": ""graph.microsoft.com""}, ""answers"": [{""data"": ""20.190.160.10"", ""ttl"": 60}]}}"
