@timestamp,event.dataset,event.action,host.name,host.ip,user.name,source.ip,destination.ip,destination.port,url.full,process.name,process.command_line,file.path,file.hash.sha256,email.subject,raw,json
2024-11-14T02:10:05Z,identity,interactive_logon,,,jdoe,203.0.113.50,,,,,,,,,Auth: logon type=2 user=jdoe ip=203.0.113.50 outcome=success,"{""@timestamp"": ""2024-11-14T02:10:05Z"", ""event"": {""dataset"": ""identity"", ""action"": ""interactive_logon"", ""kind"": ""event"", ""category"": [""authentication""], ""outcome"": ""success""}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""Auth: logon type=2 user=jdoe ip=203.0.113.50 outcome=success"", ""user"": {""name"": ""jdoe"", ""email"": null}, ""source"": {""ip"": ""203.0.113.50""}, ""service"": {""name"": ""windows_logon""}}"
2024-11-14T02:11:00Z,terminal,command,WKSTN-014,10.10.14.23,jdoe,,,,,,,,,,"2024-11-14T02:11:00Z jdoe@WKSTN-014$ whoami /all
(output truncated)","{""@timestamp"": ""2024-11-14T02:11:00Z"", ""event"": {""dataset"": ""terminal"", ""action"": ""command"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""2024-11-14T02:11:00Z jdoe@WKSTN-014$ whoami /all\n(output truncated)"", ""host"": {""name"": ""WKSTN-014"", ""ip"": [""10.10.14.23""]}, ""user"": {""name"": ""jdoe"", ""email"": null}, ""terminal"": {""command"": ""whoami /all"", ""output"": ""(output truncated)""}}"
2024-11-14T02:11:20Z,terminal,command,WKSTN-014,10.10.14.23,jdoe,,,,,,,,,,"2024-11-14T02:11:20Z jdoe@WKSTN-014$ net share
(output truncated)","{""@timestamp"": ""2024-11-14T02:11:20Z"", ""event"": {""dataset"": ""terminal"", ""action"": ""command"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""2024-11-14T02:11:20Z jdoe@WKSTN-014$ net share\n(output truncated)"", ""host"": {""name"": ""WKSTN-014"", ""ip"": [""10.10.14.23""]}, ""user"": {""name"": ""jdoe"", ""email"": null}, ""terminal"": {""command"": ""net share"", ""output"": ""(output truncated)""}}"
2024-11-14T02:11:40Z,terminal,command,WKSTN-014,10.10.14.23,jdoe,,,,,,,,,,"2024-11-14T02:11:40Z jdoe@WKSTN-014$ wmic qfe get hotfixid
(output truncated)","{""@timestamp"": ""2024-11-14T02:11:40Z"", ""event"": {""dataset"": ""terminal"", ""action"": ""command"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""2024-11-14T02:11:40Z jdoe@WKSTN-014$ wmic qfe get hotfixid\n(output truncated)"", ""host"": {""name"": ""WKSTN-014"", ""ip"": [""10.10.14.23""]}, ""user"": {""name"": ""jdoe"", ""email"": null}, ""terminal"": {""command"": ""wmic qfe get hotfixid"", ""output"": ""(output truncated)""}}"
2024-11-14T02:12:00Z,terminal,command,WKSTN-014,10.10.14.23,jdoe,,,,,,,,,,"2024-11-14T02:12:00Z jdoe@WKSTN-014$ vssadmin list shadows
(output truncated)","{""@timestamp"": ""2024-11-14T02:12:00Z"", ""event"": {""dataset"": ""terminal"", ""action"": ""command"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""2024-11-14T02:12:00Z jdoe@WKSTN-014$ vssadmin list shadows\n(output truncated)"", ""host"": {""name"": ""WKSTN-014"", ""ip"": [""10.10.14.23""]}, ""user"": {""name"": ""jdoe"", ""email"": null}, ""terminal"": {""command"": ""vssadmin list shadows"", ""output"": ""(output truncated)""}}"
2024-11-14T02:12:00Z,network,dns,WKSTN-014,10.10.14.23,jdoe,10.10.14.23,,,,,,,,,DNS query update-storage.cc -> 185.82.219.54,"{""@timestamp"": ""2024-11-14T02:12:00Z"", ""event"": {""dataset"": ""network"", ""action"": ""dns"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""DNS query update-storage.cc -> 185.82.219.54"", ""host"": {""name"": ""WKSTN-014"", ""ip"": [""10.10.14.23""]}, ""user"": {""name"": ""jdoe"", ""email"": null}, ""source"": {""ip"": ""10.10.14.23""}, ""dns"": {""question"": {""name"": ""update-storage.cc""}, ""answers"": [{""data"": ""185.82.219.54"", ""ttl"": 60}]}}"
2024-11-14T02:12:08Z,network,http,WKSTN-014,10.10.14.23,jdoe,10.10.14.23,185.82.219.54,80,http://update-storage.cc/bin/loader.exe,,,,,,PROXY: GET /bin/loader.exe status=200,"{""@timestamp"": ""2024-11-14T02:12:08Z"", ""event"": {""dataset"": ""network"", ""action"": ""http"", ""kind"": ""event"", ""category"": [""network""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""PROXY: GET /bin/loader.exe status=200"", ""host"": {""name"": ""WKSTN-014"", ""ip"": [""10.10.14.23""]}, ""user"": {""name"": ""jdoe"", ""email"": null}, ""source"": {""ip"": ""10.10.14.23""}, ""destination"": {""ip"": ""185.82.219.54"", ""port"": 80}, ""network"": {""transport"": ""tcp"", ""protocol"": ""http"", ""bytes"": 550400}, ""http"": {""request"": {""method"": ""GET""}, ""response"": {""status_code"": 200}}, ""url"": {""full"": ""http://update-storage.cc/bin/loader.exe""}, ""user_agent"": {""original"": ""Mozilla/5.0""}}"
2024-11-14T02:12:12Z,endpoint,file_write,WKSTN-014,10.10.14.23,jdoe,,,,,,,C:\Users\jdoe\AppData\Local\Temp\loader.exe,aa11bb22cc33dd44ee55ff6677889900aa11bb22cc33dd44ee55ff6677889900,,EDR: dropper written to Temp\loader.exe,"{""@timestamp"": ""2024-11-14T02:12:12Z"", ""event"": {""dataset"": ""endpoint"", ""action"": ""file_write"", ""kind"": ""event"", ""category"": [""file""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""EDR: dropper written to Temp\\loader.exe"", ""host"": {""name"": ""WKSTN-014"", ""ip"": [""10.10.14.23""]}, ""user"": {""name"": ""jdoe"", ""email"": null}, ""file"": {""path"": ""C:\\Users\\jdoe\\AppData\\Local\\Temp\\loader.exe"", ""hash"": {""sha256"": ""aa11bb22cc33dd44ee55ff6677889900aa11bb22cc33dd44ee55ff6677889900""}}}"
2024-11-14T02:12:20Z,endpoint,process_start,WKSTN-014,10.10.14.23,jdoe,,,,,loader.exe,"""C:\Users\jdoe\AppData\Local\Temp\loader.exe"" /stage",,,,EDR: unsigned executable started,"{""@timestamp"": ""2024-11-14T02:12:20Z"", ""event"": {""dataset"": ""endpoint"", ""action"": ""process_start"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""EDR: unsigned executable started"", ""host"": {""name"": ""WKSTN-014"", ""ip"": [""10.10.14.23""]}, ""user"": {""name"": ""jdoe"", ""email"": null}, ""process"": {""name"": ""loader.exe"", ""pid"": 6200, ""parent"": {""name"": ""powershell.exe"", ""pid"": 4120}, ""command_line"": ""\""C:\\Users\\jdoe\\AppData\\Local\\Temp\\loader.exe\"" /stage""}}"
2024-11-14T02:13:00Z,endpoint,process_start,WKSTN-014,10.10.14.23,jdoe,,,,,vssadmin.exe,vssadmin.exe Delete Shadows /All /Quiet,,,,Sysmon: vssadmin delete shadows,"{""@timestamp"": ""2024-11-14T02:13:00Z"", ""event"": {""dataset"": ""endpoint"", ""action"": ""process_start"", ""kind"": ""event"", ""category"": [""process""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""Sysmon: vssadmin delete shadows"", ""host"": {""name"": ""WKSTN-014"", ""ip"": [""10.10.14.23""]}, ""user"": {""name"": ""jdoe"", ""email"": null}, ""process"": {""name"": ""vssadmin.exe"", ""pid"": 6300, ""parent"": {""name"": ""loader.exe"", ""pid"": 6200}, ""command_line"": ""vssadmin.exe Delete Shadows /All /Quiet""}}"
2024-11-14T02:14:00Z,endpoint,file_write,WKSTN-014,10.10.14.23,jdoe,,,,,,,C:\Users\jdoe\Documents\0_Q4_report.xlsx.locked,0011bb22cc33dd44ee55ff6677889900aa11bb22cc33dd44ee55ff6677889900,,EDR: high-rate file modifications (simulated encryption),"{""@timestamp"": ""2024-11-14T02:14:00Z"", ""event"": {""dataset"": ""endpoint"", ""action"": ""file_write"", ""kind"": ""event"", ""category"": [""file""]}, ""organization"": {""name"": ""ExampleCorp""}, ""tags"": [], ""event.original"": ""EDR: high-rate file modifications (simulated encryption)"", ""host"": {""name"": ""WKSTN-014"", ""ip"": [""10.10.14.23""]}, ""user"": {""name"": ""jdoe"", ""email"": null}, ""file"": {""path"": ""C:\\Users\\jdoe\\Documents\\0_Q4_report.xlsx.locked"", ""hash"": {""sha256"": ""0011bb22cc33dd44ee55ff6677889900aa11bb22cc33dd44ee55ff6677889900""}}}"
